  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 80.88	-4.07257530e-06	+1.96687179e-04	+3.14224183e+00	+3.96311869e-03	+0.000000e+00
 80.89	-2.10633640e-06	+1.81497311e-04	+3.14228145e+00	+3.77887099e-03	+0.000000e+00
 80.90	-2.92014305e-07	+1.65872444e-04	+3.14231923e+00	+3.58530579e-03	+0.000000e+00
 80.91	+1.36604269e-06	+1.49853467e-04	+3.14235508e+00	+3.38293739e-03	+0.000000e+00
 80.92	+2.86389524e-06	+1.33482197e-04	+3.14238890e+00	+3.17230161e-03	+0.000000e+00
 80.93	+4.19802218e-06	+1.16801272e-04	+3.14242061e+00	+2.95395440e-03	+0.000000e+00
 80.94	+5.36532877e-06	+9.98540384e-05	+3.14245014e+00	+2.72847038e-03	+0.000000e+00
 80.95	+6.36315377e-06	+8.26844396e-05	+3.14247742e+00	+2.49644131e-03	+0.000000e+00
 80.96	+7.18927535e-06	+6.53369016e-05	+3.14250237e+00	+2.25847455e-03	+0.000000e+00
 80.97	+7.84191601e-06	+4.78562188e-05	+3.14252495e+00	+2.01519147e-03	+0.000000e+00
 80.98	+8.31974617e-06	+3.02874380e-05	+3.14254509e+00	+1.76722584e-03	+0.000000e+00
 80.99	+8.62188673e-06	+1.26757431e-05	+3.14256275e+00	+1.51522217e-03	+0.000000e+00
 81.00	+8.74791043e-06	-4.93366164e-06	+3.14257789e+00	+1.25983404e-03	+0.000000e+00
 81.01	+8.69784206e-06	-2.24956668e-05	+3.14259048e+00	+1.00172242e-03	+0.000000e+00
 81.02	+8.47215748e-06	-3.99653736e-05	+3.14260049e+00	+7.41553954e-04	+0.000000e+00
 81.03	+8.07178154e-06	-5.72982082e-05	+3.14260789e+00	+4.79999225e-04	+0.000000e+00
 81.04	+7.49808478e-06	-7.44500357e-05	+3.14261268e+00	+2.17731055e-04	+0.000000e+00
 81.05	+6.75287911e-06	-9.13772718e-05	+3.14261485e+00	-4.45772361e-05	+0.000000e+00
 81.06	+5.83841222e-06	-1.08036994e-04	+3.14261439e+00	-3.06253557e-04	+0.000000e+00
 81.07	+4.75736102e-06	-1.24387049e-04	+3.14261132e+00	-5.66628760e-04	+0.000000e+00
 81.08	+3.51282388e-06	-1.40386161e-04	+3.14260564e+00	-8.25038352e-04	+0.000000e+00
 81.09	+2.10831193e-06	-1.55994034e-04	+3.14259738e+00	-1.08082419e-03	+0.000000e+00
 81.10	+5.47739178e-07	-1.71171454e-04	+3.14258656e+00	-1.33333614e-03	+0.000000e+00
 81.11	-1.16458826e-06	-1.85880389e-04	+3.14257322e+00	-1.58193376e-03	+0.000000e+00
 81.12	-3.02398399e-06	-2.00084079e-04	+3.14255739e+00	-1.82598789e-03	+0.000000e+00
 81.13	-5.02539410e-06	-2.13747133e-04	+3.14253912e+00	-2.06488224e-03	+0.000000e+00
 81.14	-7.16341081e-06	-2.26835615e-04	+3.14251846e+00	-2.29801497e-03	+0.000000e+00
 81.15	-9.43228705e-06	-2.39317126e-04	+3.14249547e+00	-2.52480018e-03	+0.000000e+00
 81.16	-1.18259518e-05	-2.51160890e-04	+3.14247021e+00	-2.74466940e-03	+0.000000e+00
 81.17	-1.43380265e-05	-2.62337821e-04	+3.14244276e+00	-2.95707298e-03	+0.000000e+00
 81.18	-1.69618415e-05	-2.72820601e-04	+3.14241318e+00	-3.16148152e-03	+0.000000e+00
 81.19	-1.96904543e-05	-2.82583744e-04	+3.14238155e+00	-3.35738709e-03	+0.000000e+00
 81.20	-2.25166677e-05	-2.91603659e-04	+3.14234797e+00	-3.54430460e-03	+0.000000e+00
 81.21	-2.54330482e-05	-2.99858703e-04	+3.14231252e+00	-3.72177291e-03	+0.000000e+00
 81.22	-2.84319466e-05	-3.07329238e-04	+3.14227530e+00	-3.88935602e-03	+0.000000e+00
 81.23	-3.15055169e-05	-3.13997673e-04	+3.14223640e+00	-4.04664410e-03	+0.000000e+00
 81.24	-3.46457374e-05	-3.19848507e-04	+3.14219592e+00	-4.19325452e-03	+0.000000e+00
 81.25	-3.78444317e-05	-3.24868364e-04	+3.14215399e+00	-4.32883273e-03	+0.000000e+00
 81.26	-4.10932894e-05	-3.29046024e-04	+3.14211069e+00	-4.45305318e-03	+0.000000e+00
 81.27	-4.43838883e-05	-3.32372447e-04	+3.14206616e+00	-4.56562005e-03	+0.000000e+00
 81.28	-4.77077157e-05	-3.34840789e-04	+3.14202050e+00	-4.66626794e-03	+0.000000e+00
 81.29	-5.10561905e-05	-3.36446422e-04	+3.14197383e+00	-4.75476252e-03	+0.000000e+00
 81.30	-5.44206856e-05	-3.37186934e-04	+3.14192628e+00	-4.83090108e-03	+0.000000e+00
 81.31	-5.77925498e-05	-3.37062136e-04	+3.14187797e+00	-4.89451294e-03	+0.000000e+00
 81.32	-6.11631301e-05	-3.36074055e-04	+3.14182902e+00	-4.94545986e-03	+0.000000e+00
 81.33	-6.45237937e-05	-3.34226927e-04	+3.14177956e+00	-4.98363630e-03	+0.000000e+00
 81.34	-6.78659505e-05	-3.31527179e-04	+3.14172973e+00	-5.00896968e-03	+0.000000e+00
 81.35	-7.11810747e-05	-3.27983411e-04	+3.14167964e+00	-5.02142044e-03	+0.000000e+00
 81.36	-7.44607264e-05	-3.23606367e-04	+3.14162942e+00	-5.02098212e-03	+0.000000e+00
 81.37	-7.76965736e-05	-3.18408907e-04	+3.14157921e+00	-5.00768127e-03	+0.000000e+00
 81.38	-8.08804126e-05	-3.12405965e-04	+3.14152914e+00	-4.98157736e-03	+0.000000e+00
 81.39	-8.40041893e-05	-3.05614510e-04	+3.14147932e+00	-4.94276255e-03	+0.000000e+00
 81.40	-8.70600194e-05	-2.98053497e-04	+3.14142990e+00	-4.89136135e-03	+0.000000e+00
 81.41	-9.00402081e-05	-2.89743818e-04	+3.14138099e+00	-4.82753031e-03	+0.000000e+00
 81.42	-9.29372699e-05	-2.80708238e-04	+3.14133271e+00	-4.75145749e-03	+0.000000e+00
 81.43	-9.57439466e-05	-2.70971338e-04	+3.14128520e+00	-4.66336194e-03	+0.000000e+00
 81.44	-9.84532262e-05	-2.60559450e-04	+3.14123857e+00	-4.56349309e-03	+0.000000e+00
 81.45	-1.01058360e-04	-2.49500579e-04	+3.14119294e+00	-4.45213004e-03	+0.000000e+00
 81.46	-1.03552879e-04	-2.37824334e-04	+3.14114843e+00	-4.32958079e-03	+0.000000e+00
 81.47	-1.05930612e-04	-2.25561849e-04	+3.14110514e+00	-4.19618136e-03	+0.000000e+00
 81.48	-1.08185696e-04	-2.12745697e-04	+3.14106318e+00	-4.05229495e-03	+0.000000e+00
 81.49	-1.10312597e-04	-1.99409803e-04	+3.14102266e+00	-3.89831088e-03	+0.000000e+00
 81.50	-1.12306120e-04	-1.85589361e-04	+3.14098369e+00	-3.73464357e-03	+0.000000e+00
 81.51	-1.14161419e-04	-1.71320733e-04	+3.14094635e+00	-3.56173145e-03	+0.000000e+00
 81.52	-1.15874014e-04	-1.56641359e-04	+3.14091074e+00	-3.38003574e-03	+0.000000e+00
 81.53	-1.17439801e-04	-1.41589658e-04	+3.14087695e+00	-3.19003929e-03	+0.000000e+00
 81.54	-1.18855057e-04	-1.26204927e-04	+3.14084505e+00	-2.99224523e-03	+0.000000e+00
 81.55	-1.20116453e-04	-1.10527236e-04	+3.14081514e+00	-2.78717569e-03	+0.000000e+00
 81.56	-1.21221061e-04	-9.45973301e-05	+3.14078728e+00	-2.57537040e-03	+0.000000e+00
 81.57	-1.22166362e-04	-7.84565178e-05	+3.14076153e+00	-2.35738529e-03	+0.000000e+00
 81.58	-1.22950248e-04	-6.21465671e-05	+3.14073797e+00	-2.13379101e-03	+0.000000e+00
 81.59	-1.23571028e-04	-4.57095965e-05	+3.14071664e+00	-1.90517147e-03	+0.000000e+00
 81.60	-1.24027436e-04	-2.91879672e-05	+3.14069760e+00	-1.67212230e-03	+0.000000e+00
 81.61	-1.24318625e-04	-1.26241733e-05	+3.14068089e+00	-1.43524930e-03	+0.000000e+00
 81.62	-1.24444177e-04	+3.93926691e-06	+3.14066654e+00	-1.19516686e-03	+0.000000e+00
 81.63	-1.24404096e-04	+2.04599199e-05	+3.14065460e+00	-9.52496383e-04	+0.000000e+00
 81.64	-1.24198812e-04	+3.68955455e-05	+3.14064509e+00	-7.07864693e-04	+0.000000e+00
 81.65	-1.23829177e-04	+5.32042049e-05	+3.14063802e+00	-4.61902383e-04	+0.000000e+00
 81.66	-1.23296462e-04	+6.93443673e-05	+3.14063341e+00	-2.15242218e-04	+0.000000e+00
 81.67	-1.22602355e-04	+8.52750156e-05	+3.14063127e+00	+3.14825024e-05	+0.000000e+00
 81.68	-1.21748951e-04	+1.00955750e-04	+3.14063159e+00	+2.77639559e-04	+0.000000e+00
 81.69	-1.20738753e-04	+1.16346892e-04	+3.14063438e+00	+5.22599439e-04	+0.000000e+00
 81.70	-1.19574656e-04	+1.31409582e-04	+3.14063962e+00	+7.65736935e-04	+0.000000e+00
 81.71	-1.18259948e-04	+1.46105878e-04	+3.14064728e+00	+1.00643275e-03	+0.000000e+00
 81.72	-1.16798294e-04	+1.60398854e-04	+3.14065736e+00	+1.24407505e-03	+0.000000e+00
 81.73	-1.15193728e-04	+1.74252688e-04	+3.14066981e+00	+1.47806104e-03	+0.000000e+00
 81.74	-1.13450643e-04	+1.87632755e-04	+3.14068460e+00	+1.70779850e-03	+0.000000e+00
 81.75	-1.11573779e-04	+2.00505711e-04	+3.14070169e+00	+1.93270723e-03	+0.000000e+00
 81.76	-1.09568208e-04	+2.12839577e-04	+3.14072102e+00	+2.15222057e-03	+0.000000e+00
 81.77	-1.07439322e-04	+2.24603819e-04	+3.14074255e+00	+2.36578679e-03	+0.000000e+00
 81.78	-1.05192819e-04	+2.35769423e-04	+3.14076622e+00	+2.57287048e-03	+0.000000e+00
 81.79	-1.02834685e-04	+2.46308964e-04	+3.14079196e+00	+2.77295392e-03	+0.000000e+00
 81.80	-1.00371184e-04	+2.56196678e-04	+3.14081970e+00	+2.96553832e-03	+0.000000e+00
 81.81	-9.78088332e-05	+2.65408518e-04	+3.14084936e+00	+3.15014509e-03	+0.000000e+00
 81.82	-9.51543932e-05	+2.73922219e-04	+3.14088087e+00	+3.32631704e-03	+0.000000e+00
 81.83	-9.24148462e-05	+2.81717348e-04	+3.14091414e+00	+3.49361947e-03	+0.000000e+00
 81.84	-8.95973786e-05	+2.88775351e-04	+3.14094908e+00	+3.65164127e-03	+0.000000e+00
 81.85	-8.67093624e-05	+2.95079602e-04	+3.14098560e+00	+3.79999592e-03	+0.000000e+00
 81.86	-8.37583356e-05	+3.00615438e-04	+3.14102361e+00	+3.93832244e-03	+0.000000e+00
 81.87	-8.07519831e-05	+3.05370193e-04	+3.14106300e+00	+4.06628622e-03	+0.000000e+00
 81.88	-7.76981160e-05	+3.09333226e-04	+3.14110366e+00	+4.18357990e-03	+0.000000e+00
 81.89	-7.46046519e-05	+3.12495949e-04	+3.14114550e+00	+4.28992402e-03	+0.000000e+00
 81.90	-7.14795942e-05	+3.14851836e-04	+3.14118841e+00	+4.38506777e-03	+0.000000e+00
 81.91	-6.83310115e-05	+3.16396446e-04	+3.14123226e+00	+4.46878950e-03	+0.000000e+00
 81.92	-6.51670165e-05	+3.17127423e-04	+3.14127695e+00	+4.54089727e-03	+0.000000e+00
 81.93	-6.19957457e-05	+3.17044499e-04	+3.14132236e+00	+4.60122925e-03	+0.000000e+00
 81.94	-5.88253380e-05	+3.16149493e-04	+3.14136838e+00	+4.64965414e-03	+0.000000e+00
 81.95	-5.56639140e-05	+3.14446302e-04	+3.14141488e+00	+4.68607137e-03	+0.000000e+00
 81.96	-5.25195553e-05	+3.11940884e-04	+3.14146174e+00	+4.71041134e-03	+0.000000e+00
 81.97	-4.94002839e-05	+3.08641241e-04	+3.14150884e+00	+4.72263555e-03	+0.000000e+00
 81.98	-4.63140416e-05	+3.04557394e-04	+3.14155607e+00	+4.72273657e-03	+0.000000e+00
 81.99	-4.32686700e-05	+2.99701353e-04	+3.14160330e+00	+4.71073810e-03	+0.000000e+00
 82.00	-4.02718903e-05	+2.94087085e-04	+3.14165040e+00	+4.68669474e-03	+0.000000e+00
 82.01	-3.73312843e-05	+2.87730468e-04	+3.14169727e+00	+4.65069188e-03	+0.000000e+00
 82.02	-3.44542747e-05	+2.80649253e-04	+3.14174377e+00	+4.60284535e-03	+0.000000e+00
 82.03	-3.16481065e-05	+2.72863013e-04	+3.14178980e+00	+4.54330111e-03	+0.000000e+00
 82.04	-2.89198293e-05	+2.64393086e-04	+3.14183523e+00	+4.47223480e-03	+0.000000e+00
 82.05	-2.62762788e-05	+2.55262522e-04	+3.14187995e+00	+4.38985123e-03	+0.000000e+00
 82.06	-2.37240605e-05	+2.45496016e-04	+3.14192384e+00	+4.29638381e-03	+0.000000e+00
 82.07	-2.12695327e-05	+2.35119846e-04	+3.14196680e+00	+4.19209386e-03	+0.000000e+00
 82.08	-1.89187908e-05	+2.24161797e-04	+3.14200872e+00	+4.07726993e-03	+0.000000e+00
 82.09	-1.66776524e-05	+2.12651092e-04	+3.14204949e+00	+3.95222699e-03	+0.000000e+00
 82.10	-1.45516428e-05	+2.00618312e-04	+3.14208900e+00	+3.81730556e-03	+0.000000e+00
 82.11	-1.25459815e-05	+1.88095314e-04	+3.14212717e+00	+3.67287080e-03	+0.000000e+00
 82.12	-1.06655691e-05	+1.75115150e-04	+3.14216389e+00	+3.51931151e-03	+0.000000e+00
 82.13	-8.91497608e-06	+1.61711975e-04	+3.14219908e+00	+3.35703912e-03	+0.000000e+00
 82.14	-7.29843093e-06	+1.47920963e-04	+3.14223264e+00	+3.18648656e-03	+0.000000e+00
 82.15	-5.81981057e-06	+1.33778212e-04	+3.14226450e+00	+3.00810711e-03	+0.000000e+00
 82.16	-4.48263083e-06	+1.19320647e-04	+3.14229457e+00	+2.82237321e-03	+0.000000e+00
 82.17	-3.29003829e-06	+1.04585931e-04	+3.14232279e+00	+2.62977523e-03	+0.000000e+00
 82.18	-2.24480288e-06	+8.96123584e-05	+3.14234908e+00	+2.43082013e-03	+0.000000e+00
 82.19	-1.34931152e-06	+7.44387630e-05	+3.14237338e+00	+2.22603016e-03	+0.000000e+00
 82.20	-6.05562812e-07	+5.91044128e-05	+3.14239563e+00	+2.01594151e-03	+0.000000e+00
 82.21	-1.51626585e-08	+4.36489108e-05	+3.14241578e+00	+1.80110287e-03	+0.000000e+00
 82.22	+4.20679084e-07	+2.81120918e-05	+3.14243378e+00	+1.58207400e-03	+0.000000e+00
 82.23	+7.01150911e-07	+1.25339204e-05	+3.14244959e+00	+1.35942432e-03	+0.000000e+00
 82.24	+8.25840966e-07	-3.04561162e-06	+3.14246318e+00	+1.13373138e-03	+0.000000e+00
 82.25	+7.94737306e-07	-1.85865881e-05	+3.14247451e+00	+9.05579399e-04	+0.000000e+00
 82.26	+6.08227140e-07	-3.40492705e-05	+3.14248355e+00	+6.75557742e-04	+0.000000e+00
 82.27	+2.67095055e-07	-4.93941992e-05	+3.14249030e+00	+4.44259395e-04	+0.000000e+00
 82.28	-2.27479784e-07	-6.45822942e-05	+3.14249473e+00	+2.12279447e-04	+0.000000e+00
 82.29	-8.73927432e-07	-7.95749545e-05	+3.14249684e+00	-1.97864421e-05	+0.000000e+00
 82.30	-1.67029196e-06	-9.43341558e-05	+3.14249664e+00	-2.51343568e-04	+0.000000e+00
 82.31	-2.61423721e-06	-1.08822547e-04	+3.14249411e+00	-4.81799702e-04	+0.000000e+00
 82.32	-3.70305358e-06	-1.23003545e-04	+3.14248929e+00	-7.10566608e-04	+0.000000e+00
 82.33	-4.93366562e-06	-1.36841426e-04	+3.14248217e+00	-9.37061537e-04	+0.000000e+00
 82.34	-6.30264073e-06	-1.50301415e-04	+3.14247279e+00	-1.16070871e-03	+0.000000e+00
 82.35	-7.80619858e-06	-1.63349775e-04	+3.14246117e+00	-1.38094078e-03	+0.000000e+00
 82.36	-9.44022153e-06	-1.75953890e-04	+3.14244736e+00	-1.59720027e-03	+0.000000e+00
 82.37	-1.12002658e-05	-1.88082346e-04	+3.14243137e+00	-1.80894099e-03	+0.000000e+00
 82.38	-1.30815736e-05	-1.99705009e-04	+3.14241328e+00	-2.01562938e-03	+0.000000e+00
 82.39	-1.50790857e-05	-2.10793102e-04	+3.14239311e+00	-2.21674591e-03	+0.000000e+00
 82.40	-1.71874553e-05	-2.21319274e-04	+3.14237094e+00	-2.41178632e-03	+0.000000e+00
 82.41	-1.94010622e-05	-2.31257664e-04	+3.14234681e+00	-2.60026292e-03	+0.000000e+00
 82.42	-2.17140275e-05	-2.40583974e-04	+3.14232080e+00	-2.78170582e-03	+0.000000e+00
 82.43	-2.41202294e-05	-2.49275517e-04	+3.14229298e+00	-2.95566405e-03	+0.000000e+00
 82.44	-2.66133194e-05	-2.57311279e-04	+3.14226341e+00	-3.12170672e-03	+0.000000e+00
 82.45	-2.91867389e-05	-2.64671968e-04	+3.14223219e+00	-3.27942406e-03	+0.000000e+00
 82.46	-3.18337365e-05	-2.71340058e-04	+3.14219939e+00	-3.42842844e-03	+0.000000e+00
 82.47	-3.45473854e-05	-2.77299834e-04	+3.14216510e+00	-3.56835533e-03	+0.000000e+00
 82.48	-3.73206020e-05	-2.82537425e-04	+3.14212941e+00	-3.69886416e-03	+0.000000e+00
 82.49	-4.01461640e-05	-2.87040837e-04	+3.14209242e+00	-3.81963917e-03	+0.000000e+00
 82.50	-4.30167290e-05	-2.90799983e-04	+3.14205421e+00	-3.93039015e-03	+0.000000e+00
 82.51	-4.59248542e-05	-2.93806700e-04	+3.14201491e+00	-4.03085315e-03	+0.000000e+00
 82.52	-4.88630149e-05	-2.96054772e-04	+3.14197459e+00	-4.12079110e-03	+0.000000e+00
 82.53	-5.18236245e-05	-2.97539936e-04	+3.14193338e+00	-4.19999436e-03	+0.000000e+00
 82.54	-5.47990539e-05	-2.98259892e-04	+3.14189138e+00	-4.26828120e-03	+0.000000e+00
 82.55	-5.77816510e-05	-2.98214307e-04	+3.14184870e+00	-4.32549824e-03	+0.000000e+00
 82.56	-6.07637603e-05	-2.97404809e-04	+3.14180544e+00	-4.37152073e-03	+0.000000e+00
 82.57	-6.37377430e-05	-2.95834978e-04	+3.14176172e+00	-4.40625285e-03	+0.000000e+00
 82.58	-6.66959960e-05	-2.93510339e-04	+3.14171766e+00	-4.42962793e-03	+0.000000e+00
 82.59	-6.96309714e-05	-2.90438335e-04	+3.14167336e+00	-4.44160849e-03	+0.000000e+00
 82.60	-7.25351961e-05	-2.86628313e-04	+3.14162895e+00	-4.44218632e-03	+0.000000e+00
 82.61	-7.54012902e-05	-2.82091490e-04	+3.14158452e+00	-4.43138245e-03	+0.000000e+00
 82.62	-7.82219863e-05	-2.76840924e-04	+3.14154021e+00	-4.40924704e-03	+0.000000e+00
 82.63	-8.09901477e-05	-2.70891475e-04	+3.14149612e+00	-4.37585915e-03	+0.000000e+00
 82.64	-8.36987862e-05	-2.64259765e-04	+3.14145236e+00	-4.33132654e-03	+0.000000e+00
 82.65	-8.63410799e-05	-2.56964131e-04	+3.14140905e+00	-4.27578529e-03	+0.000000e+00
 82.66	-8.89103904e-05	-2.49024575e-04	+3.14136630e+00	-4.20939942e-03	+0.000000e+00
 82.67	-9.14002794e-05	-2.40462707e-04	+3.14132421e+00	-4.13236042e-03	+0.000000e+00
 82.68	-9.38045248e-05	-2.31301691e-04	+3.14128289e+00	-4.04488669e-03	+0.000000e+00
 82.69	-9.61171361e-05	-2.21566179e-04	+3.14124244e+00	-3.94722292e-03	+0.000000e+00
 82.70	-9.83323694e-05	-2.11282249e-04	+3.14120297e+00	-3.83963943e-03	+0.000000e+00
 82.71	-1.00444742e-04	-2.00477328e-04	+3.14116458e+00	-3.72243143e-03	+0.000000e+00
 82.72	-1.02449044e-04	-1.89180127e-04	+3.14112736e+00	-3.59591819e-03	+0.000000e+00
 82.73	-1.04340356e-04	-1.77420560e-04	+3.14109141e+00	-3.46044220e-03	+0.000000e+00
 82.74	-1.06114053e-04	-1.65229668e-04	+3.14105681e+00	-3.31636823e-03	+0.000000e+00
 82.75	-1.07765825e-04	-1.52639533e-04	+3.14102365e+00	-3.16408236e-03	+0.000000e+00
 82.76	-1.09291681e-04	-1.39683199e-04	+3.14099202e+00	-3.00399094e-03	+0.000000e+00
 82.77	-1.10687959e-04	-1.26394581e-04	+3.14096199e+00	-2.83651952e-03	+0.000000e+00
 82.78	-1.11951339e-04	-1.12808382e-04	+3.14093363e+00	-2.66211173e-03	+0.000000e+00
 82.79	-1.13078846e-04	-9.89599937e-05	+3.14090702e+00	-2.48122806e-03	+0.000000e+00
 82.80	-1.14067859e-04	-8.48854134e-05	+3.14088221e+00	-2.29434472e-03	+0.000000e+00
 82.81	-1.14916119e-04	-7.06211453e-05	+3.14085928e+00	-2.10195233e-03	+0.000000e+00
 82.82	-1.15621730e-04	-5.62041081e-05	+3.14083826e+00	-1.90455466e-03	+0.000000e+00
 82.83	-1.16183165e-04	-4.16715384e-05	+3.14081923e+00	-1.70266731e-03	+0.000000e+00
 82.84	-1.16599272e-04	-2.70608957e-05	+3.14080221e+00	-1.49681635e-03	+0.000000e+00
 82.85	-1.16869270e-04	-1.24097655e-05	+3.14078725e+00	-1.28753699e-03	+0.000000e+00
 82.86	-1.16992758e-04	+2.24423729e-06	+3.14077438e+00	-1.07537216e-03	+0.000000e+00
 82.87	-1.16969706e-04	+1.68635646e-05	+3.14076364e+00	-8.60871089e-04	+0.000000e+00
 82.88	-1.16800464e-04	+3.14108314e-05	+3.14075504e+00	-6.44587936e-04	+0.000000e+00
 82.89	-1.16485754e-04	+4.58489110e-05	+3.14074860e+00	-4.27080317e-04	+0.000000e+00
 82.90	-1.16026670e-04	+6.01410297e-05	+3.14074434e+00	-2.08907887e-04	+0.000000e+00
 82.91	-1.15424672e-04	+7.42508604e-05	+3.14074226e+00	+9.36910177e-06	+0.000000e+00
 82.92	-1.14681584e-04	+8.81426147e-05	+3.14074236e+00	+2.27191233e-04	+0.000000e+00
 82.93	-1.13799590e-04	+1.01781133e-04	+3.14074464e+00	+4.44001360e-04	+0.000000e+00
 82.94	-1.12781222e-04	+1.15131976e-04	+3.14074909e+00	+6.59246031e-04	+0.000000e+00
 82.95	-1.11629359e-04	+1.28161506e-04	+3.14075569e+00	+8.72376895e-04	+0.000000e+00
 82.96	-1.10347216e-04	+1.40836977e-04	+3.14076443e+00	+1.08285210e-03	+0.000000e+00
 82.97	-1.08938334e-04	+1.53126616e-04	+3.14077526e+00	+1.29013766e-03	+0.000000e+00
 82.98	-1.07406573e-04	+1.64999697e-04	+3.14078817e+00	+1.49370884e-03	+0.000000e+00
 82.99	-1.05756100e-04	+1.76426626e-04	+3.14080312e+00	+1.69305141e-03	+0.000000e+00
 83.00	-1.03991378e-04	+1.87379008e-04	+3.14082006e+00	+1.88766304e-03	+0.000000e+00
 83.01	-1.02117152e-04	+1.97829721e-04	+3.14083894e+00	+2.07705448e-03	+0.000000e+00
 83.02	-1.00138441e-04	+2.07752981e-04	+3.14085972e+00	+2.26075082e-03	+0.000000e+00
 83.03	-9.80605210e-05	+2.17124407e-04	+3.14088234e+00	+2.43829269e-03	+0.000000e+00
 83.04	-9.58889104e-05	+2.25921078e-04	+3.14090673e+00	+2.60923740e-03	+0.000000e+00
 83.05	-9.36293579e-05	+2.34121594e-04	+3.14093282e+00	+2.77316001e-03	+0.000000e+00
 83.06	-9.12878259e-05	+2.41706121e-04	+3.14096056e+00	+2.92965442e-03	+0.000000e+00
 83.07	-8.88704751e-05	+2.48656445e-04	+3.14098987e+00	+3.07833438e-03	+0.000000e+00
 83.08	-8.63836481e-05	+2.54956011e-04	+3.14102065e+00	+3.21883440e-03	+0.000000e+00
 83.09	-8.38338532e-05	+2.60589964e-04	+3.14105285e+00	+3.35081067e-03	+0.000000e+00
 83.10	-8.12277471e-05	+2.65545184e-04	+3.14108636e+00	+3.47394191e-03	+0.000000e+00
 83.11	-7.85721175e-05	+2.69810317e-04	+3.14112111e+00	+3.58793013e-03	+0.000000e+00
 83.12	-7.58738657e-05	+2.73375796e-04	+3.14115699e+00	+3.69250133e-03	+0.000000e+00
 83.13	-7.31399887e-05	+2.76233869e-04	+3.14119392e+00	+3.78740621e-03	+0.000000e+00
 83.14	-7.03775606e-05	+2.78378610e-04	+3.14123180e+00	+3.87242070e-03	+0.000000e+00
 83.15	-6.75937150e-05	+2.79805932e-04	+3.14127052e+00	+3.94734652e-03	+0.000000e+00
 83.16	-6.47956261e-05	+2.80513594e-04	+3.14131000e+00	+4.01201164e-03	+0.000000e+00
 83.17	-6.19904907e-05	+2.80501204e-04	+3.14135012e+00	+4.06627064e-03	+0.000000e+00
 83.18	-5.91855090e-05	+2.79770214e-04	+3.14139079e+00	+4.11000506e-03	+0.000000e+00
 83.19	-5.63878671e-05	+2.78323916e-04	+3.14143189e+00	+4.14312361e-03	+0.000000e+00
 83.20	-5.36047178e-05	+2.76167427e-04	+3.14147332e+00	+4.16556242e-03	+0.000000e+00
 83.21	-5.08431626e-05	+2.73307674e-04	+3.14151498e+00	+4.17728507e-03	+0.000000e+00
 83.22	-4.81102340e-05	+2.69753371e-04	+3.14155675e+00	+4.17828268e-03	+0.000000e+00
 83.23	-4.54128768e-05	+2.65514995e-04	+3.14159853e+00	+4.16857388e-03	+0.000000e+00
 83.24	-4.27579314e-05	+2.60604754e-04	+3.14164022e+00	+4.14820465e-03	+0.000000e+00
 83.25	-4.01521159e-05	+2.55036555e-04	+3.14168170e+00	+4.11724824e-03	+0.000000e+00
 83.26	-3.76020091e-05	+2.48825962e-04	+3.14172287e+00	+4.07580484e-03	+0.000000e+00
 83.27	-3.51140342e-05	+2.41990153e-04	+3.14176362e+00	+4.02400134e-03	+0.000000e+00
 83.28	-3.26944428e-05	+2.34547877e-04	+3.14180386e+00	+3.96199090e-03	+0.000000e+00
 83.29	-3.03492985e-05	+2.26519396e-04	+3.14184348e+00	+3.88995253e-03	+0.000000e+00
 83.30	-2.80844625e-05	+2.17926436e-04	+3.14188237e+00	+3.80809058e-03	+0.000000e+00
 83.31	-2.59055788e-05	+2.08792125e-04	+3.14192045e+00	+3.71663417e-03	+0.000000e+00
 83.32	-2.38180596e-05	+1.99140935e-04	+3.14195761e+00	+3.61583655e-03	+0.000000e+00
 83.33	-2.18270728e-05	+1.88998611e-04	+3.14199377e+00	+3.50597438e-03	+0.000000e+00
 83.34	-1.99375286e-05	+1.78392107e-04	+3.14202882e+00	+3.38734703e-03	+0.000000e+00
 83.35	-1.81540677e-05	+1.67349511e-04	+3.14206269e+00	+3.26027570e-03	+0.000000e+00
 83.36	-1.64810496e-05	+1.55899975e-04	+3.14209529e+00	+3.12510261e-03	+0.000000e+00
 83.37	-1.49225426e-05	+1.44073636e-04	+3.14212653e+00	+2.98219006e-03	+0.000000e+00
 83.38	-1.34823134e-05	+1.31901535e-04	+3.14215635e+00	+2.83191945e-03	+0.000000e+00
 83.39	-1.21638183e-05	+1.19415539e-04	+3.14218466e+00	+2.67469030e-03	+0.000000e+00
 83.40	-1.09701948e-05	+1.06648255e-04	+3.14221140e+00	+2.51091914e-03	+0.000000e+00
 83.41	-9.90425458e-06	+9.36329490e-05	+3.14223650e+00	+2.34103846e-03	+0.000000e+00
 83.42	-8.96847631e-06	+8.04034533e-05	+3.14225991e+00	+2.16549554e-03	+0.000000e+00
 83.43	-8.16500049e-06	+6.69940840e-05	+3.14228155e+00	+1.98475129e-03	+0.000000e+00
 83.44	-7.49562442e-06	+5.34395501e-05	+3.14230139e+00	+1.79927903e-03	+0.000000e+00
 83.45	-6.96179828e-06	+3.97748639e-05	+3.14231938e+00	+1.60956325e-03	+0.000000e+00
