  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 74.70	+2.01907534e-40	-3.66109140e-40	+3.38153475e-41	+1.01244384e-41	-8.017953e-41
 74.71	+1.98246601e-40	-3.62309313e-40	+3.39165461e-41	+9.02481453e-42	-7.657513e-41
 74.72	+1.94623666e-40	-3.58509410e-40	+3.40067494e-41	+7.94935725e-42	-7.303808e-41
 74.73	+1.91038731e-40	-3.54710393e-40	+3.40861991e-41	+6.89775690e-42	-6.956765e-41
 74.74	+1.87491785e-40	-3.50913199e-40	+3.41551339e-41	+5.86970519e-42	-6.616312e-41
 74.75	+1.83982811e-40	-3.47118743e-40	+3.42137890e-41	+4.86489533e-42	-6.282377e-41
 74.76	+1.80511782e-40	-3.43327916e-40	+3.42623971e-41	+3.88302201e-42	-5.954886e-41
 74.77	+1.77078660e-40	-3.39541589e-40	+3.43011873e-41	+2.92378148e-42	-5.633769e-41
 74.78	+1.73683402e-40	-3.35760609e-40	+3.43303861e-41	+1.98687159e-42	-5.318951e-41
 74.79	+1.70325953e-40	-3.31985801e-40	+3.43502167e-41	+1.07199182e-42	-5.010362e-41
 74.80	+1.67006252e-40	-3.28217971e-40	+3.43608994e-41	+1.78843308e-43	-4.707929e-41
 74.81	+1.63724229e-40	-3.24457901e-40	+3.43626515e-41	-6.92871101e-43	-4.411582e-41
 74.82	+1.60479806e-40	-3.20706354e-40	+3.43556873e-41	-1.54344683e-42	-4.121247e-41
 74.83	+1.57272899e-40	-3.16964072e-40	+3.43402183e-41	-2.37317753e-42	-3.836854e-41
 74.84	+1.54103413e-40	-3.13231777e-40	+3.43164528e-41	-3.18235505e-42	-3.558332e-41
 74.85	+1.50971251e-40	-3.09510171e-40	+3.42845963e-41	-3.97126942e-42	-3.285610e-41
 74.86	+1.47876304e-40	-3.05799936e-40	+3.42448516e-41	-4.74020879e-42	-3.018618e-41
 74.87	+1.44818458e-40	-3.02101736e-40	+3.41974183e-41	-5.48945944e-42	-2.757284e-41
 74.88	+1.41797595e-40	-2.98416214e-40	+3.41424933e-41	-6.21930574e-42	-2.501539e-41
 74.89	+1.38813585e-40	-2.94743996e-40	+3.40802706e-41	-6.93003010e-42	-2.251313e-41
 74.90	+1.35866298e-40	-2.91085689e-40	+3.40109415e-41	-7.62191297e-42	-2.006536e-41
 74.91	+1.32955593e-40	-2.87441881e-40	+3.39346943e-41	-8.29523282e-42	-1.767139e-41
 74.92	+1.30081325e-40	-2.83813145e-40	+3.38517147e-41	-8.95026610e-42	-1.533054e-41
 74.93	+1.27243344e-40	-2.80200033e-40	+3.37621854e-41	-9.58728724e-42	-1.304211e-41
 74.94	+1.24441494e-40	-2.76603082e-40	+3.36662868e-41	-1.02065686e-41	-1.080542e-41
 74.95	+1.21675612e-40	-2.73022811e-40	+3.35641960e-41	-1.08083805e-41	-8.619795e-42
 74.96	+1.18945533e-40	-2.69459723e-40	+3.34560878e-41	-1.13929911e-41	-6.484556e-42
 74.97	+1.16251083e-40	-2.65914304e-40	+3.33421343e-41	-1.19606666e-41	-4.399030e-42
 74.98	+1.13592087e-40	-2.62387024e-40	+3.32225046e-41	-1.25116709e-41	-2.362548e-42
 74.99	+1.10968363e-40	-2.58878337e-40	+3.30973656e-41	-1.30462658e-41	-3.744450e-43
 75.00	+1.08379725e-40	-2.55388681e-40	+3.29668814e-41	-1.35647110e-41	+1.565941e-42
 75.01	+1.05825983e-40	-2.51918481e-40	+3.28312133e-41	-1.40672641e-41	+3.459267e-42
 75.02	+1.03306942e-40	-2.48468143e-40	+3.26905204e-41	-1.45541803e-41	+5.306188e-42
 75.03	+1.00822403e-40	-2.45038062e-40	+3.25449589e-41	-1.50257128e-41	+7.107353e-42
 75.04	+9.83721647e-41	-2.41628616e-40	+3.23946828e-41	-1.54821126e-41	+8.863408e-42
 75.05	+9.59560198e-41	-2.38240170e-40	+3.22398433e-41	-1.59236283e-41	+1.057499e-41
 75.06	+9.35737584e-41	-2.34873073e-40	+3.20805892e-41	-1.63505064e-41	+1.224275e-41
 75.07	+9.12251670e-41	-2.31527662e-40	+3.19170669e-41	-1.67629913e-41	+1.386731e-41
 75.08	+8.89100289e-41	-2.28204261e-40	+3.17494204e-41	-1.71613249e-41	+1.544929e-41
 75.09	+8.66281238e-41	-2.24903178e-40	+3.15777911e-41	-1.75457470e-41	+1.698934e-41
 75.10	+8.43792287e-41	-2.21624711e-40	+3.14023182e-41	-1.79164950e-41	+1.848805e-41
 75.11	+8.21631172e-41	-2.18369143e-40	+3.12231384e-41	-1.82738044e-41	+1.994606e-41
 75.12	+7.99795605e-41	-2.15136745e-40	+3.10403860e-41	-1.86179080e-41	+2.136397e-41
 75.13	+7.78283267e-41	-2.11927776e-40	+3.08541931e-41	-1.89490367e-41	+2.274239e-41
 75.14	+7.57091817e-41	-2.08742482e-40	+3.06646895e-41	-1.92674187e-41	+2.408192e-41
 75.15	+7.36218886e-41	-2.05581099e-40	+3.04720026e-41	-1.95732804e-41	+2.538315e-41
 75.16	+7.15662083e-41	-2.02443848e-40	+3.02762575e-41	-1.98668455e-41	+2.664668e-41
 75.17	+6.95418996e-41	-1.99330943e-40	+3.00775773e-41	-2.01483358e-41	+2.787310e-41
 75.18	+6.75487188e-41	-1.96242583e-40	+2.98760827e-41	-2.04179705e-41	+2.906300e-41
 75.19	+6.55864206e-41	-1.93178957e-40	+2.96718923e-41	-2.06759667e-41	+3.021693e-41
 75.20	+6.36547577e-41	-1.90140244e-40	+2.94651223e-41	-2.09225391e-41	+3.133549e-41
 75.21	+6.17534808e-41	-1.87126612e-40	+2.92558871e-41	-2.11579003e-41	+3.241924e-41
 75.22	+5.98823392e-41	-1.84138218e-40	+2.90442988e-41	-2.13822605e-41	+3.346875e-41
 75.23	+5.80410805e-41	-1.81175210e-40	+2.88304673e-41	-2.15958275e-41	+3.448456e-41
 75.24	+5.62294508e-41	-1.78237725e-40	+2.86145005e-41	-2.17988071e-41	+3.546724e-41
 75.25	+5.44471949e-41	-1.75325891e-40	+2.83965044e-41	-2.19914026e-41	+3.641734e-41
 75.26	+5.26940562e-41	-1.72439826e-40	+2.81765828e-41	-2.21738151e-41	+3.733539e-41
 75.27	+5.09697771e-41	-1.69579640e-40	+2.79548375e-41	-2.23462435e-41	+3.822195e-41
 75.28	+4.92740988e-41	-1.66745430e-40	+2.77313683e-41	-2.25088843e-41	+3.907753e-41
 75.29	+4.76067615e-41	-1.63937289e-40	+2.75062730e-41	-2.26619319e-41	+3.990267e-41
 75.30	+4.59675046e-41	-1.61155299e-40	+2.72796477e-41	-2.28055784e-41	+4.069790e-41
 75.31	+4.43560664e-41	-1.58399532e-40	+2.70515863e-41	-2.29400135e-41	+4.146373e-41
 75.32	+4.27721848e-41	-1.55670053e-40	+2.68221810e-41	-2.30654249e-41	+4.220067e-41
 75.33	+4.12155969e-41	-1.52966920e-40	+2.65915219e-41	-2.31819979e-41	+4.290924e-41
 75.34	+3.96860393e-41	-1.50290181e-40	+2.63596974e-41	-2.32899156e-41	+4.358994e-41
 75.35	+3.81832479e-41	-1.47639877e-40	+2.61267941e-41	-2.33893590e-41	+4.424326e-41
 75.36	+3.67069584e-41	-1.45016041e-40	+2.58928967e-41	-2.34805067e-41	+4.486970e-41
 75.37	+3.52569062e-41	-1.42418699e-40	+2.56580882e-41	-2.35635352e-41	+4.546976e-41
 75.38	+3.38328264e-41	-1.39847871e-40	+2.54224497e-41	-2.36386189e-41	+4.604390e-41
 75.39	+3.24344537e-41	-1.37303566e-40	+2.51860607e-41	-2.37059299e-41	+4.659261e-41
 75.40	+3.10615229e-41	-1.34785789e-40	+2.49489989e-41	-2.37656380e-41	+4.711637e-41
 75.41	+2.97137688e-41	-1.32294539e-40	+2.47113404e-41	-2.38179111e-41	+4.761564e-41
 75.42	+2.83909262e-41	-1.29829805e-40	+2.44731594e-41	-2.38629147e-41	+4.809088e-41
 75.43	+2.70927297e-41	-1.27391572e-40	+2.42345286e-41	-2.39008124e-41	+4.854255e-41
 75.44	+2.58189145e-41	-1.24979820e-40	+2.39955192e-41	-2.39317654e-41	+4.897111e-41
 75.45	+2.45692157e-41	-1.22594518e-40	+2.37562006e-41	-2.39559329e-41	+4.937699e-41
 75.46	+2.33433688e-41	-1.20235634e-40	+2.35166405e-41	-2.39734721e-41	+4.976066e-41
 75.47	+2.21411096e-41	-1.17903128e-40	+2.32769053e-41	-2.39845379e-41	+5.012253e-41
 75.48	+2.09621744e-41	-1.15596954e-40	+2.30370597e-41	-2.39892832e-41	+5.046305e-41
 75.49	+1.98062999e-41	-1.13317061e-40	+2.27971670e-41	-2.39878587e-41	+5.078264e-41
 75.50	+1.86732232e-41	-1.11063392e-40	+2.25572887e-41	-2.39804133e-41	+5.108173e-41
 75.51	+1.75626821e-41	-1.08835886e-40	+2.23174851e-41	-2.39670936e-41	+5.136073e-41
 75.52	+1.64744149e-41	-1.06634476e-40	+2.20778150e-41	-2.39480442e-41	+5.162006e-41
 75.53	+1.54081608e-41	-1.04459089e-40	+2.18383355e-41	-2.39234078e-41	+5.186012e-41
 75.54	+1.43636595e-41	-1.02309650e-40	+2.15991027e-41	-2.38933249e-41	+5.208131e-41
 75.55	+1.33406515e-41	-1.00186077e-40	+2.13601709e-41	-2.38579341e-41	+5.228404e-41
 75.56	+1.23388781e-41	-9.80882829e-41	+2.11215933e-41	-2.38173719e-41	+5.246869e-41
 75.57	+1.13580816e-41	-9.60161785e-41	+2.08834215e-41	-2.37717731e-41	+5.263566e-41
 75.58	+1.03980051e-41	-9.39696687e-41	+2.06457059e-41	-2.37212701e-41	+5.278533e-41
 75.59	+9.45839264e-42	-9.19486546e-41	+2.04084955e-41	-2.36659938e-41	+5.291808e-41
 75.60	+8.53898924e-42	-8.99530331e-41	+2.01718380e-41	-2.36060728e-41	+5.303427e-41
 75.61	+7.63954101e-42	-8.79826975e-41	+1.99357800e-41	-2.35416340e-41	+5.313428e-41
 75.62	+6.75979508e-42	-8.60375368e-41	+1.97003665e-41	-2.34728023e-41	+5.321847e-41
 75.63	+5.89949972e-42	-8.41174368e-41	+1.94656415e-41	-2.33997007e-41	+5.328721e-41
 75.64	+5.05840432e-42	-8.22222795e-41	+1.92316477e-41	-2.33224504e-41	+5.334084e-41
 75.65	+4.23625946e-42	-8.03519433e-41	+1.89984266e-41	-2.32411706e-41	+5.337972e-41
 75.66	+3.43281693e-42	-7.85063035e-41	+1.87660185e-41	-2.31559787e-41	+5.340418e-41
 75.67	+2.64782977e-42	-7.66852321e-41	+1.85344624e-41	-2.30669904e-41	+5.341458e-41
 75.68	+1.88105231e-42	-7.48885979e-41	+1.83037963e-41	-2.29743193e-41	+5.341124e-41
 75.69	+1.13224018e-42	-7.31162667e-41	+1.80740571e-41	-2.28780775e-41	+5.339451e-41
 75.70	+4.01150356e-43	-7.13681015e-41	+1.78452805e-41	-2.27783752e-41	+5.336469e-41
 75.71	-3.12458819e-43	-6.96439624e-41	+1.76175011e-41	-2.26753206e-41	+5.332212e-41
 75.72	-1.00882760e-42	-6.79437068e-41	+1.73907523e-41	-2.25690205e-41	+5.326712e-41
 75.73	-1.68819481e-42	-6.62671895e-41	+1.71650666e-41	-2.24595797e-41	+5.319999e-41
 75.74	-2.35079783e-42	-6.46142629e-41	+1.69404755e-41	-2.23471015e-41	+5.312105e-41
 75.75	-2.99687257e-42	-6.29847769e-41	+1.67170093e-41	-2.22316871e-41	+5.303060e-41
 75.76	-3.62665341e-42	-6.13785791e-41	+1.64946974e-41	-2.21134364e-41	+5.292893e-41
 75.77	-4.24037324e-42	-5.97955148e-41	+1.62735681e-41	-2.19924474e-41	+5.281635e-41
 75.78	-4.83826338e-42	-5.82354274e-41	+1.60536487e-41	-2.18688166e-41	+5.269315e-41
 75.79	-5.42055360e-42	-5.66981581e-41	+1.58349658e-41	-2.17426386e-41	+5.255960e-41
 75.80	-5.98747207e-42	-5.51835461e-41	+1.56175448e-41	-2.16140066e-41	+5.241601e-41
 75.81	-6.53924536e-42	-5.36914291e-41	+1.54014102e-41	-2.14830120e-41	+5.226263e-41
 75.82	-7.07609841e-42	-5.22216425e-41	+1.51865856e-41	-2.13497448e-41	+5.209975e-41
 75.83	-7.59825452e-42	-5.07740204e-41	+1.49730938e-41	-2.12142933e-41	+5.192763e-41
 75.84	-8.10593532e-42	-4.93483953e-41	+1.47609566e-41	-2.10767440e-41	+5.174655e-41
 75.85	-8.59936078e-42	-4.79445979e-41	+1.45501950e-41	-2.09371824e-41	+5.155675e-41
 75.86	-9.07874917e-42	-4.65624577e-41	+1.43408291e-41	-2.07956918e-41	+5.135851e-41
 75.87	-9.54431705e-42	-4.52018028e-41	+1.41328781e-41	-2.06523546e-41	+5.115207e-41
 75.88	-9.99627927e-42	-4.38624599e-41	+1.39263606e-41	-2.05072512e-41	+5.093769e-41
 75.89	-1.04348489e-41	-4.25442545e-41	+1.37212942e-41	-2.03604607e-41	+5.071560e-41
 75.90	-1.08602374e-41	-4.12470112e-41	+1.35176958e-41	-2.02120608e-41	+5.048605e-41
 75.91	-1.12726544e-41	-3.99705532e-41	+1.33155815e-41	-2.00621277e-41	+5.024927e-41
 75.92	-1.16723076e-41	-3.87147029e-41	+1.31149665e-41	-1.99107360e-41	+5.000551e-41
 75.93	-1.20594031e-41	-3.74792818e-41	+1.29158655e-41	-1.97579591e-41	+4.975498e-41
 75.94	-1.24341453e-41	-3.62641103e-41	+1.27182923e-41	-1.96038689e-41	+4.949793e-41
 75.95	-1.27967366e-41	-3.50690082e-41	+1.25222601e-41	-1.94485357e-41	+4.923455e-41
 75.96	-1.31473777e-41	-3.38937947e-41	+1.23277813e-41	-1.92920288e-41	+4.896509e-41
 75.97	-1.34862675e-41	-3.27382879e-41	+1.21348675e-41	-1.91344158e-41	+4.868974e-41
 75.98	-1.38136031e-41	-3.16023057e-41	+1.19435300e-41	-1.89757632e-41	+4.840873e-41
 75.99	-1.41295796e-41	-3.04856654e-41	+1.17537790e-41	-1.88161360e-41	+4.812225e-41
 76.00	-1.44343905e-41	-2.93881835e-41	+1.15656243e-41	-1.86555978e-41	+4.783051e-41
 76.01	-1.47282274e-41	-2.83096765e-41	+1.13790751e-41	-1.84942113e-41	+4.753372e-41
 76.02	-1.50112800e-41	-2.72499602e-41	+1.11941397e-41	-1.83320374e-41	+4.723207e-41
 76.03	-1.52837363e-41	-2.62088502e-41	+1.10108262e-41	-1.81691361e-41	+4.692574e-41
 76.04	-1.55457821e-41	-2.51861620e-41	+1.08291416e-41	-1.80055660e-41	+4.661494e-41
 76.05	-1.57976019e-41	-2.41817105e-41	+1.06490928e-41	-1.78413844e-41	+4.629985e-41
 76.06	-1.60393779e-41	-2.31953109e-41	+1.04706858e-41	-1.76766476e-41	+4.598065e-41
 76.07	-1.62712907e-41	-2.22267779e-41	+1.02939262e-41	-1.75114104e-41	+4.565751e-41
 76.08	-1.64935188e-41	-2.12759264e-41	+1.01188190e-41	-1.73457266e-41	+4.533062e-41
 76.09	-1.67062392e-41	-2.03425712e-41	+9.94536867e-42	-1.71796487e-41	+4.500016e-41
 76.10	-1.69096267e-41	-1.94265271e-41	+9.77357912e-42	-1.70132282e-41	+4.466627e-41
 76.11	-1.71038546e-41	-1.85276090e-41	+9.60345379e-42	-1.68465153e-41	+4.432915e-41
 76.12	-1.72890939e-41	-1.76456321e-41	+9.43499559e-42	-1.66795591e-41	+4.398894e-41
 76.13	-1.74655142e-41	-1.67804114e-41	+9.26820697e-42	-1.65124076e-41	+4.364581e-41
 76.14	-1.76332829e-41	-1.59317626e-41	+9.10308986e-42	-1.63451077e-41	+4.329991e-41
 76.15	-1.77925659e-41	-1.50995011e-41	+8.93964576e-42	-1.61777052e-41	+4.295140e-41
 76.16	-1.79435269e-41	-1.42834431e-41	+8.77787569e-42	-1.60102449e-41	+4.260043e-41
 76.17	-1.80863280e-41	-1.34834048e-41	+8.61778022e-42	-1.58427703e-41	+4.224715e-41
 76.18	-1.82211293e-41	-1.26992030e-41	+8.45935949e-42	-1.56753242e-41	+4.189169e-41
 76.19	-1.83480894e-41	-1.19306547e-41	+8.30261322e-42	-1.55079480e-41	+4.153422e-41
 76.20	-1.84673645e-41	-1.11775776e-41	+8.14754071e-42	-1.53406824e-41	+4.117485e-41
 76.21	-1.85791096e-41	-1.04397896e-41	+7.99414085e-42	-1.51735669e-41	+4.081373e-41
 76.22	-1.86834773e-41	-9.71710922e-42	+7.84241214e-42	-1.50066401e-41	+4.045100e-41
 76.23	-1.87806189e-41	-9.00935569e-42	+7.69235269e-42	-1.48399396e-41	+4.008678e-41
 76.24	-1.88706836e-41	-8.31634863e-42	+7.54396023e-42	-1.46735021e-41	+3.972120e-41
 76.25	-1.89538188e-41	-7.63790835e-42	+7.39723213e-42	-1.45073631e-41	+3.935438e-41
 76.26	-1.90301703e-41	-6.97385579e-42	+7.25216541e-42	-1.43415576e-41	+3.898645e-41
 76.27	-1.90998817e-41	-6.32401257e-42	+7.10875672e-42	-1.41761193e-41	+3.861753e-41
 76.28	-1.91630954e-41	-5.68820100e-42	+6.96700241e-42	-1.40110811e-41	+3.824773e-41
 76.29	-1.92199515e-41	-5.06624414e-42	+6.82689846e-42	-1.38464751e-41	+3.787717e-41
 76.30	-1.92705886e-41	-4.45796580e-42	+6.68844055e-42	-1.36823325e-41	+3.750596e-41
 76.31	-1.93151434e-41	-3.86319057e-42	+6.55162404e-42	-1.35186834e-41	+3.713421e-41
 76.32	-1.93537511e-41	-3.28174386e-42	+6.41644400e-42	-1.33555575e-41	+3.676202e-41
 76.33	-1.93865449e-41	-2.71345189e-42	+6.28289520e-42	-1.31929832e-41	+3.638951e-41
 76.34	-1.94136563e-41	-2.15814178e-42	+6.15097212e-42	-1.30309884e-41	+3.601677e-41
 76.35	-1.94352151e-41	-1.61564149e-42	+6.02066896e-42	-1.28696000e-41	+3.564390e-41
 76.36	-1.94513494e-41	-1.08577990e-42	+5.89197966e-42	-1.27088441e-41	+3.527100e-41
 76.37	-1.94621856e-41	-5.68386831e-43	+5.76489789e-42	-1.25487462e-41	+3.489817e-41
 76.38	-1.94678485e-41	-6.32930194e-44	+5.63941707e-42	-1.23893308e-41	+3.452549e-41
 76.39	-1.94684609e-41	+4.29669814e-43	+5.51553038e-42	-1.22306217e-41	+3.415306e-41
 76.40	-1.94641441e-41	+9.10668968e-43	+5.39323075e-42	-1.20726420e-41	+3.378096e-41
 76.41	-1.94550179e-41	+1.37987074e-42	+5.27251088e-42	-1.19154141e-41	+3.340929e-41
 76.42	-1.94412001e-41	+1.83744040e-42	+5.15336326e-42	-1.17589595e-41	+3.303812e-41
 76.43	-1.94228071e-41	+2.28354218e-42	+5.03578015e-42	-1.16032992e-41	+3.266754e-41
 76.44	-1.93999536e-41	+2.71833927e-42	+4.91975361e-42	-1.14484534e-41	+3.229762e-41
 76.45	-1.93727525e-41	+3.14199378e-42	+4.80527549e-42	-1.12944415e-41	+3.192845e-41
 76.46	-1.93413154e-41	+3.55466673e-42	+4.69233746e-42	-1.11412824e-41	+3.156010e-41
 76.47	-1.93057520e-41	+3.95651805e-42	+4.58093098e-42	-1.09889942e-41	+3.119263e-41
 76.48	-1.92661705e-41	+4.34770654e-42	+4.47104735e-42	-1.08375945e-41	+3.082613e-41
 76.49	-1.92226776e-41	+4.72838988e-42	+4.36267767e-42	-1.06871000e-41	+3.046067e-41
 76.50	-1.91753782e-41	+5.09872463e-42	+4.25581291e-42	-1.05375270e-41	+3.009630e-41
 76.51	-1.91243760e-41	+5.45886616e-42	+4.15044383e-42	-1.03888911e-41	+2.973310e-41
 76.52	-1.90697727e-41	+5.80896871e-42	+4.04656107e-42	-1.02412073e-41	+2.937112e-41
 76.53	-1.90116689e-41	+6.14918531e-42	+3.94415512e-42	-1.00944899e-41	+2.901044e-41
 76.54	-1.89501633e-41	+6.47966785e-42	+3.84321629e-42	-9.94875280e-42	+2.865111e-41
 76.55	-1.88853532e-41	+6.80056699e-42	+3.74373479e-42	-9.80400915e-42	+2.829319e-41
 76.56	-1.88173346e-41	+7.11203220e-42	+3.64570069e-42	-9.66027162e-42	+2.793673e-41
 76.57	-1.87462016e-41	+7.41421172e-42	+3.54910392e-42	-9.51755228e-42	+2.758180e-41
 76.58	-1.86720473e-41	+7.70725260e-42	+3.45393430e-42	-9.37586268e-42	+2.722844e-41
 76.59	-1.85949630e-41	+7.99130062e-42	+3.36018154e-42	-9.23521383e-42	+2.687670e-41
 76.60	-1.85150385e-41	+8.26650037e-42	+3.26783522e-42	-9.09561619e-42	+2.652664e-41
 76.61	-1.84323624e-41	+8.53299516e-42	+3.17688483e-42	-8.95707972e-42	+2.617829e-41
 76.62	-1.83470217e-41	+8.79092707e-42	+3.08731976e-42	-8.81961388e-42	+2.583172e-41
 76.63	-1.82591020e-41	+9.04043691e-42	+2.99912930e-42	-8.68322762e-42	+2.548697e-41
 76.64	-1.81686876e-41	+9.28166424e-42	+2.91230267e-42	-8.54792940e-42	+2.514407e-41
 76.65	-1.80758612e-41	+9.51474736e-42	+2.82682897e-42	-8.41372721e-42	+2.480306e-41
 76.66	-1.79807044e-41	+9.73982329e-42	+2.74269724e-42	-8.28062857e-42	+2.446400e-41
 76.67	-1.78832971e-41	+9.95702777e-42	+2.65989645e-42	-8.14864054e-42	+2.412692e-41
 76.68	-1.77837181e-41	+1.01664953e-41	+2.57841550e-42	-8.01776972e-42	+2.379185e-41
 76.69	-1.76820447e-41	+1.03683590e-41	+2.49824321e-42	-7.88802228e-42	+2.345884e-41
 76.70	-1.75783530e-41	+1.05627509e-41	+2.41936835e-42	-7.75940397e-42	+2.312791e-41
 76.71	-1.74727177e-41	+1.07498015e-41	+2.34177962e-42	-7.63192009e-42	+2.279911e-41
 76.72	-1.73652122e-41	+1.09296401e-41	+2.26546569e-42	-7.50557553e-42	+2.247245e-41
 76.73	-1.72559086e-41	+1.11023949e-41	+2.19041515e-42	-7.38037481e-42	+2.214798e-41
 76.74	-1.71448778e-41	+1.12681926e-41	+2.11661657e-42	-7.25632200e-42	+2.182572e-41
 76.75	-1.70321892e-41	+1.14271586e-41	+2.04405847e-42	-7.13342082e-42	+2.150570e-41
 76.76	-1.69179113e-41	+1.15794171e-41	+1.97272934e-42	-7.01167460e-42	+2.118795e-41
 76.77	-1.68021111e-41	+1.17250909e-41	+1.90261762e-42	-6.89108629e-42	+2.087249e-41
 76.78	-1.66848543e-41	+1.18643017e-41	+1.83371173e-42	-6.77165850e-42	+2.055935e-41
 76.79	-1.65662058e-41	+1.19971698e-41	+1.76600007e-42	-6.65339344e-42	+2.024855e-41
 76.80	-1.64462288e-41	+1.21238140e-41	+1.69947102e-42	-6.53629303e-42	+1.994012e-41
 76.81	-1.63249857e-41	+1.22443523e-41	+1.63411292e-42	-6.42035880e-42	+1.963406e-41
 76.82	-1.62025374e-41	+1.23589009e-41	+1.56991411e-42	-6.30559198e-42	+1.933042e-41
 76.83	-1.60789438e-41	+1.24675749e-41	+1.50686293e-42	-6.19199346e-42	+1.902919e-41
 76.84	-1.59542638e-41	+1.25704883e-41	+1.44494768e-42	-6.07956383e-42	+1.873040e-41
 76.85	-1.58285549e-41	+1.26677536e-41	+1.38415668e-42	-5.96830334e-42	+1.843408e-41
 76.86	-1.57018735e-41	+1.27594821e-41	+1.32447823e-42	-5.85821198e-42	+1.814022e-41
 76.87	-1.55742751e-41	+1.28457837e-41	+1.26590065e-42	-5.74928942e-42	+1.784886e-41
 76.88	-1.54458139e-41	+1.29267672e-41	+1.20841225e-42	-5.64153503e-42	+1.755999e-41
 76.89	-1.53165430e-41	+1.30025401e-41	+1.15200134e-42	-5.53494794e-42	+1.727364e-41
 76.90	-1.51865147e-41	+1.30732085e-41	+1.09665625e-42	-5.42952696e-42	+1.698981e-41
 76.91	-1.50557799e-41	+1.31388773e-41	+1.04236533e-42	-5.32527068e-42	+1.670853e-41
 76.92	-1.49243886e-41	+1.31996503e-41	+9.89116916e-43	-5.22217739e-42	+1.642979e-41
 76.93	-1.47923897e-41	+1.32556297e-41	+9.36899389e-43	-5.12024516e-42	+1.615360e-41
 76.94	-1.46598313e-41	+1.33069168e-41	+8.85701137e-43	-5.01947179e-42	+1.587998e-41
 76.95	-1.45267602e-41	+1.33536115e-41	+8.35510571e-43	-4.91985484e-42	+1.560893e-41
 76.96	-1.43932223e-41	+1.33958123e-41	+7.86316125e-43	-4.82139167e-42	+1.534046e-41
 76.97	-1.42592626e-41	+1.34336168e-41	+7.38106264e-43	-4.72407936e-42	+1.507457e-41
 76.98	-1.41249250e-41	+1.34671211e-41	+6.90869478e-43	-4.62791482e-42	+1.481128e-41
 76.99	-1.39902526e-41	+1.34964201e-41	+6.44594289e-43	-4.53289471e-42	+1.455057e-41
 77.00	-1.38552874e-41	+1.35216077e-41	+5.99269254e-43	-4.43901549e-42	+1.429246e-41
 77.01	-1.37200704e-41	+1.35427763e-41	+5.54882964e-43	-4.34627343e-42	+1.403696e-41
 77.02	-1.35846419e-41	+1.35600172e-41	+5.11424047e-43	-4.25466460e-42	+1.378405e-41
 77.03	-1.34490412e-41	+1.35734205e-41	+4.68881172e-43	-4.16418485e-42	+1.353374e-41
 77.04	-1.33133066e-41	+1.35830752e-41	+4.27243047e-43	-4.07482988e-42	+1.328604e-41
 77.05	-1.31774756e-41	+1.35890690e-41	+3.86498425e-43	-3.98659520e-42	+1.304094e-41
 77.06	-1.30415848e-41	+1.35914883e-41	+3.46636104e-43	-3.89947614e-42	+1.279845e-41
 77.07	-1.29056700e-41	+1.35904186e-41	+3.07644927e-43	-3.81346785e-42	+1.255855e-41
 77.08	-1.27697660e-41	+1.35859439e-41	+2.69513786e-43	-3.72856534e-42	+1.232126e-41
 77.09	-1.26339068e-41	+1.35781474e-41	+2.32231625e-43	-3.64476344e-42	+1.208656e-41
 77.10	-1.24981258e-41	+1.35671109e-41	+1.95787437e-43	-3.56205684e-42	+1.185445e-41
 77.11	-1.23624553e-41	+1.35529151e-41	+1.60170270e-43	-3.48044008e-42	+1.162494e-41
 77.12	-1.22269269e-41	+1.35356395e-41	+1.25369225e-43	-3.39990755e-42	+1.139801e-41
 77.13	-1.20915713e-41	+1.35153625e-41	+9.13734607e-44	-3.32045351e-42	+1.117366e-41
 77.14	-1.19564187e-41	+1.34921616e-41	+5.81721920e-44	-3.24207207e-42	+1.095188e-41
 77.15	-1.18214981e-41	+1.34661128e-41	+2.57546932e-44	-3.16475722e-42	+1.073267e-41
 77.16	-1.16868382e-41	+1.34372912e-41	-5.88970133e-45	-3.08850284e-42	+1.051603e-41
 77.17	-1.15524666e-41	+1.34057708e-41	-3.67715960e-44	-3.01330267e-42	+1.030194e-41
 77.18	-1.14184103e-41	+1.33716244e-41	-6.69015325e-44	-2.93915033e-42	+1.009040e-41
 77.19	-1.12846956e-41	+1.33349238e-41	-9.62899890e-44	-2.86603934e-42	+9.881398e-42
 77.20	-1.11513480e-41	+1.32957396e-41	-1.24947379e-43	-2.79396313e-42	+9.674929e-42
 77.21	-1.10183923e-41	+1.32541416e-41	-1.52884049e-43	-2.72291499e-42	+9.470984e-42
 77.22	-1.08858528e-41	+1.32101983e-41	-1.80110281e-43	-2.65288814e-42	+9.269552e-42
 77.23	-1.07537527e-41	+1.31639771e-41	-2.06636287e-43	-2.58387570e-42	+9.070624e-42
 77.24	-1.06221150e-41	+1.31155445e-41	-2.32472210e-43	-2.51587068e-42	+8.874191e-42
 77.25	-1.04909616e-41	+1.30649659e-41	-2.57628124e-43	-2.44886603e-42	+8.680242e-42
 77.26	-1.03603141e-41	+1.30123057e-41	-2.82114034e-43	-2.38285461e-42	+8.488765e-42
 77.27	-1.02301934e-41	+1.29576272e-41	-3.05939870e-43	-2.31782919e-42	+8.299751e-42
