  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
  2.54	-8.98461030e-01	+6.33161779e-01	+4.88245479e+00	+2.58123384e+00	+2.000000e+00
  2.55	-8.92128611e-01	+6.52387111e-01	+4.90825759e+00	+2.35253692e+00	+2.000000e+00
  2.56	-8.85603901e-01	+6.72530887e-01	+4.93177343e+00	+2.12382092e+00	+2.000000e+00
  2.57	-8.78877720e-01	+6.93466148e-01	+4.95300212e+00	+1.89518818e+00	+2.000000e+00
  2.58	-8.71942158e-01	+7.15067625e-01	+4.97194448e+00	+1.66673585e+00	+2.000000e+00
  2.59	-8.64790559e-01	+7.37212529e-01	+4.98860233e+00	+1.43855459e+00	+2.000000e+00
  2.60	-8.57417494e-01	+7.59781129e-01	+5.00297838e+00	+1.21072728e+00	+2.000000e+00
  2.61	-8.49818729e-01	+7.82657136e-01	+5.01507618e+00	+9.83328167e-01	+2.000000e+00
  2.62	-8.41991197e-01	+8.05727921e-01	+5.02490001e+00	+7.56422226e-01	+2.000000e+00
  2.63	-8.33932953e-01	+8.28884564e-01	+5.03245480e+00	+5.30064855e-01	+2.000000e+00
  2.64	-8.25643143e-01	+8.52021778e-01	+5.03774604e+00	+3.04301923e-01	+2.000000e+00
  2.65	-8.17124460e-01	+8.15195951e-01	+5.04078146e+00	+1.21990271e-01	-2.000000e+00
  2.66	-8.08974011e-01	+7.78935366e-01	+5.04199379e+00	-5.99275844e-02	-2.000000e+00
  2.67	-8.01186148e-01	+7.43172946e-01	+5.04138694e+00	-2.41677102e-01	-2.000000e+00
  2.68	-7.93755890e-01	+7.07842844e-01	+5.03896259e+00	-4.23478534e-01	-2.000000e+00
  2.69	-7.86678919e-01	+6.72879833e-01	+5.03472022e+00	-6.05546555e-01	-2.000000e+00
  2.70	-7.79951564e-01	+6.38218708e-01	+5.02865715e+00	-7.88089859e-01	-2.000000e+00
  2.71	-7.73570812e-01	+6.03793733e-01	+5.02076862e+00	-9.71310740e-01	-2.000000e+00
  2.72	-7.67534302e-01	+5.69538114e-01	+5.01104784e+00	-1.15540469e+00	-2.000000e+00
  2.73	-7.61840344e-01	+5.35383509e-01	+4.99948608e+00	-1.34056002e+00	-2.000000e+00
  2.74	-7.56487930e-01	+5.01259597e-01	+4.98607271e+00	-1.52695756e+00	-2.000000e+00
  2.75	-7.51476758e-01	+4.67093691e-01	+4.97079531e+00	-1.71477037e+00	-2.000000e+00
  2.76	-7.46807250e-01	+4.32810423e-01	+4.95363971e+00	-1.90416362e+00	-2.000000e+00
  2.77	-7.42480582e-01	+3.98331498e-01	+4.93459011e+00	-2.09529443e+00	-2.000000e+00
  2.78	-7.38498715e-01	+3.63575539e-01	+4.91362913e+00	-2.28831192e+00	-2.000000e+00
  2.79	-7.34864423e-01	+3.28458024e-01	+4.89073788e+00	-2.48335724e+00	-2.000000e+00
  2.80	-7.31581325e-01	+2.92891348e-01	+4.86589609e+00	-2.68056368e+00	-2.000000e+00
  2.81	-7.28653916e-01	+2.56785008e-01	+4.83908214e+00	-2.88005674e+00	-2.000000e+00
  2.82	-7.26087596e-01	+2.20045942e-01	+4.81027316e+00	-3.08195424e+00	-2.000000e+00
  2.83	-7.23888698e-01	+1.82579051e-01	+4.77944510e+00	-3.28636616e+00	-2.000000e+00
  2.84	-7.22064503e-01	+1.44287914e-01	+4.74657282e+00	-3.49339431e+00	-2.000000e+00
  2.85	-7.20623257e-01	+1.05075748e-01	+4.71163013e+00	-3.70313154e+00	-2.000000e+00
  2.86	-7.19574176e-01	+6.48466409e-02	+4.67458996e+00	-3.91566032e+00	-2.000000e+00
  2.87	-7.18927432e-01	+2.35071065e-02	+4.63542439e+00	-4.13105051e+00	-2.000000e+00
  2.88	-7.18694133e-01	-1.90319762e-02	+4.59410479e+00	-4.34935590e+00	-2.000000e+00
  2.89	-7.18886279e-01	-6.28529783e-02	+4.55060201e+00	-4.57060918e+00	-2.000000e+00
  2.90	-7.19516691e-01	-1.08028605e-01	+4.50488657e+00	-4.79481495e+00	-2.000000e+00
  2.91	-7.20598918e-01	-1.54618352e-01	+4.45692896e+00	-5.02194010e+00	-2.000000e+00
  2.92	-7.22147104e-01	-2.02664233e-01	+4.40669998e+00	-5.25190101e+00	-2.000000e+00
  2.93	-7.24175809e-01	-2.52185645e-01	+4.35417128e+00	-5.48454680e+00	-2.000000e+00
  2.94	-7.26699790e-01	-3.03173268e-01	+4.29931601e+00	-5.71963800e+00	-2.000000e+00
  2.95	-7.29733706e-01	-3.55581871e-01	+4.24210975e+00	-5.95681969e+00	-2.000000e+00
  2.96	-7.33291764e-01	-4.09321969e-01	+4.18253160e+00	-6.19558861e+00	-2.000000e+00
  2.97	-7.37387273e-01	-4.64250309e-01	+4.12056573e+00	-6.43525394e+00	-2.000000e+00
  2.98	-7.42032105e-01	-5.20159355e-01	+4.05620321e+00	-6.67489177e+00	-2.000000e+00
  2.99	-7.47236057e-01	-5.76766100e-01	+3.98944436e+00	-6.91329456e+00	-2.000000e+00
  3.00	-7.53006091e-01	-6.33700914e-01	+3.92030159e+00	-7.14891825e+00	-2.000000e+00
  3.01	-7.59345466e-01	-6.90497551e-01	+3.84880279e+00	-7.37983150e+00	-2.000000e+00
  3.02	-7.66252779e-01	-7.46586045e-01	+3.77499515e+00	-7.60367483e+00	-2.000000e+00
  3.03	-7.73720919e-01	-8.01290829e-01	+3.69894948e+00	-7.81763986e+00	-2.000000e+00
  3.04	-7.81736017e-01	-8.53837010e-01	+3.62076471e+00	-8.01848231e+00	-2.000000e+00
  3.05	-7.90276451e-01	-9.03367968e-01	+3.54057222e+00	-8.20258380e+00	-2.000000e+00
  3.06	-7.99312031e-01	-9.48977080e-01	+3.45853957e+00	-8.36607612e+00	-2.000000e+00
  3.07	-8.08803501e-01	-9.89754927e-01	+3.37487302e+00	-8.50503551e+00	-2.000000e+00
  3.08	-8.18702513e-01	-1.02485072e+00	+3.28981805e+00	-8.61574265e+00	-2.000000e+00
  3.09	-8.28952216e-01	-1.05354295e+00	+3.20365732e+00	-8.69498660e+00	-2.000000e+00
  3.10	-8.39488553e-01	-1.07531030e+00	+3.11670556e+00	-8.74037263e+00	-2.000000e+00
  3.11	-8.50242264e-01	-1.08989118e+00	+3.02930140e+00	-8.75058089e+00	-2.000000e+00
  3.12	-8.61141485e-01	-1.09732000e+00	+2.94179664e+00	-8.72552252e+00	-2.000000e+00
  3.13	-8.72114711e-01	-1.09793211e+00	+2.85454388e+00	-8.66635646e+00	-2.000000e+00
  3.14	-8.83093799e-01	-1.09233535e+00	+2.76788410e+00	-8.57535989e+00	-2.000000e+00
  3.15	-8.94016696e-01	-1.08135390e+00	+2.68213549e+00	-8.45567895e+00	-2.000000e+00
  3.16	-9.04829593e-01	-1.06595513e+00	+2.59758473e+00	-8.31101052e+00	-2.000000e+00
  3.17	-9.15488362e-01	-1.04717266e+00	+2.51448152e+00	-8.14527433e+00	-2.000000e+00
  3.18	-9.25959208e-01	-1.02603673e+00	+2.43303640e+00	-7.96232485e+00	-2.000000e+00
  3.19	-9.36218637e-01	-1.00351930e+00	+2.35342135e+00	-7.76573380e+00	-2.000000e+00
  3.20	-9.46252871e-01	-9.80496730e-01	+2.27577264e+00	-7.55865268e+00	-2.000000e+00
  3.21	-9.56056890e-01	-9.57729088e-01	+2.20019506e+00	-7.34374857e+00	-2.000000e+00
  3.22	-9.65633269e-01	-9.35853063e-01	+2.12676677e+00	-7.12319741e+00	-2.000000e+00
  3.23	-9.74990947e-01	-9.15384637e-01	+2.05554415e+00	-6.89871642e+00	-2.000000e+00
  3.24	-9.84144015e-01	-8.96727886e-01	+1.98656644e+00	-6.67161892e+00	-2.000000e+00
  3.25	-9.93110605e-01	-8.80186974e-01	+1.91985979e+00	-6.44287874e+00	-2.000000e+00
  3.26	-1.00191188e+00	-8.65979232e-01	+1.85544057e+00	-6.21319541e+00	-2.000000e+00
  3.27	-1.01057119e+00	-8.54247988e-01	+1.79331820e+00	-5.98305456e+00	-2.000000e+00
  3.28	-1.01911328e+00	-8.45074398e-01	+1.73349725e+00	-5.75278103e+00	-2.000000e+00
  3.29	-1.02756375e+00	-8.38487940e-01	+1.67597903e+00	-5.52258354e+00	-2.000000e+00
  3.30	-1.03594847e+00	-8.34475503e-01	+1.62076278e+00	-5.29259107e+00	-2.000000e+00
  3.31	-1.04429316e+00	-8.32989160e-01	+1.56784644e+00	-5.06288150e+00	-2.000000e+00
  3.32	-1.05262064e+00	-7.75045757e-01	+1.51722717e+00	-4.83392032e+00	+2.000000e+00
  3.33	-1.06036881e+00	-7.20205808e-01	+1.46889721e+00	-4.61190518e+00	+2.000000e+00
  3.34	-1.06756870e+00	-6.68262071e-01	+1.42278714e+00	-4.39639723e+00	+2.000000e+00
  3.35	-1.07424927e+00	-6.19012787e-01	+1.37883190e+00	-4.18699636e+00	+2.000000e+00
  3.36	-1.08043745e+00	-5.72263398e-01	+1.33697042e+00	-3.98333984e+00	+2.000000e+00
  3.37	-1.08615823e+00	-5.27827729e-01	+1.29714528e+00	-3.78509948e+00	+2.000000e+00
  3.38	-1.09143475e+00	-4.85528790e-01	+1.25930233e+00	-3.59197796e+00	+2.000000e+00
  3.39	-1.09628835e+00	-4.45199277e-01	+1.22339040e+00	-3.40370477e+00	+2.000000e+00
  3.40	-1.10073874e+00	-4.06681852e-01	+1.18936100e+00	-3.22003197e+00	+2.000000e+00
  3.41	-1.10480402e+00	-3.69829254e-01	+1.15716815e+00	-3.04073012e+00	+2.000000e+00
  3.42	-1.10850210e+00	-3.64704439e-01	+1.12676928e+00	-2.83840465e+00	+0.000000e+00
  3.43	-1.11214898e+00	-3.60773966e-01	+1.09839357e+00	-2.63841366e+00	+0.000000e+00
  3.44	-1.11575660e+00	-3.57906935e-01	+1.07201767e+00	-2.44070530e+00	+0.000000e+00
  3.45	-1.11933559e+00	-3.55980442e-01	+1.04761876e+00	-2.24522398e+00	+0.000000e+00
  3.46	-1.12289535e+00	-3.54879756e-01	+1.02517458e+00	-2.05190778e+00	+0.000000e+00
  3.47	-1.12644413e+00	-3.54498330e-01	+1.00466347e+00	-1.86068646e+00	+0.000000e+00
  3.48	-1.12998913e+00	-3.54737683e-01	+9.86064488e-01	-1.67147994e+00	+0.000000e+00
  3.49	-1.13353654e+00	-3.55507148e-01	+9.69357492e-01	-1.48419724e+00	+0.000000e+00
  3.50	-1.13709166e+00	-3.56723517e-01	+9.54523247e-01	-1.29873599e+00	+0.000000e+00
  3.51	-1.14065896e+00	-3.58310596e-01	+9.41543544e-01	-1.11498230e+00	+0.000000e+00
  3.52	-1.14424214e+00	-3.60198675e-01	+9.30401311e-01	-9.32811045e-01	+0.000000e+00
  3.53	-1.14784422e+00	-3.62323953e-01	+9.21080731e-01	-7.52086491e-01	+0.000000e+00
  3.54	-1.15146755e+00	-3.64627896e-01	+9.13567342e-01	-5.72663184e-01	+0.000000e+00
  3.55	-1.15511393e+00	-3.67056583e-01	+9.07848139e-01	-3.94387076e-01	+0.000000e+00
  3.56	-1.15878591e+00	-4.00823947e-01	+9.03913450e-01	-1.74024559e-01	-2.000000e+00
  3.57	-1.16279554e+00	-4.34204286e-01	+9.02182334e-01	+4.50782321e-02	-2.000000e+00
  3.58	-1.16713895e+00	-4.67126948e-01	+9.02642196e-01	+2.62989764e-01	-2.000000e+00
  3.59	-1.17181157e+00	-4.99524515e-01	+9.05281127e-01	+4.79789031e-01	-2.000000e+00
  3.60	-1.17680814e+00	-5.31331830e-01	+9.10088008e-01	+6.95562616e-01	-2.000000e+00
  3.61	-1.18212146e+00	-5.31232580e-01	+9.17050797e-01	+8.67471481e-01	+0.000000e+00
  3.62	-1.18743377e+00	-5.30936621e-01	+9.25732688e-01	+1.03971689e+00	+0.000000e+00
  3.63	-1.19274311e+00	-5.30401767e-01	+9.36137055e-01	+1.21246658e+00	+0.000000e+00
  3.64	-1.19804710e+00	-5.29583705e-01	+9.48268946e-01	+1.38588192e+00	+0.000000e+00
  3.65	-1.20334289e+00	-5.28435503e-01	+9.62135025e-01	+1.56011686e+00	+0.000000e+00
  3.66	-1.20862718e+00	-5.26907149e-01	+9.77743494e-01	+1.73531702e+00	+0.000000e+00
  3.67	-1.21389617e+00	-5.24945151e-01	+9.95104010e-01	+1.91161896e+00	+0.000000e+00
  3.68	-1.21914552e+00	-5.22492193e-01	+1.01422760e+00	+2.08914967e+00	+0.000000e+00
  3.69	-1.22437031e+00	-5.19486859e-01	+1.03512655e+00	+2.26802614e+00	+0.000000e+00
  3.70	-1.22956503e+00	-5.15863433e-01	+1.05781432e+00	+2.44835538e+00	+0.000000e+00
  3.71	-1.23472349e+00	-5.11551786e-01	+1.08230545e+00	+2.63023441e+00	+0.000000e+00
  3.72	-1.23983879e+00	-5.06477367e-01	+1.10861544e+00	+2.81375069e+00	+0.000000e+00
  3.73	-1.24490332e+00	-5.00561294e-01	+1.13676067e+00	+2.99898270e+00	+0.000000e+00
  3.74	-1.24990865e+00	-4.93720574e-01	+1.16675829e+00	+3.18600068e+00	+0.000000e+00
  3.75	-1.25484553e+00	-4.85868457e-01	+1.19862616e+00	+3.37486760e+00	+0.000000e+00
  3.76	-1.25970384e+00	-4.76914933e-01	+1.23238279e+00	+3.56564021e+00	+0.000000e+00
  3.77	-1.26447256e+00	-4.66767401e-01	+1.26804722e+00	+3.75837012e+00	+0.000000e+00
  3.78	-1.26914101e+00	-4.85189902e-01	+1.30563987e+00	+3.97302217e+00	-2.000000e+00
  3.79	-1.27399359e+00	-5.01629962e-01	+1.34537900e+00	+4.18692087e+00	-2.000000e+00
  3.80	-1.27901049e+00	-5.16011397e-01	+1.38725709e+00	+4.40007641e+00	-2.000000e+00
  3.81	-1.28417111e+00	-5.28264962e-01	+1.43126671e+00	+4.61249759e+00	-2.000000e+00
  3.82	-1.28945418e+00	-5.38330416e-01	+1.47740050e+00	+4.82418946e+00	-2.000000e+00
  3.83	-1.29483781e+00	-5.46158886e-01	+1.52565119e+00	+5.03514938e+00	-2.000000e+00
  3.84	-1.30029963e+00	-5.51715537e-01	+1.57601144e+00	+5.24536121e+00	-2.000000e+00
  3.85	-1.30581447e+00	-4.96075430e-01	+1.62847381e+00	+5.45550360e+00	+2.000000e+00
  3.86	-1.31077284e+00	-4.38894290e-01	+1.68303785e+00	+5.67160635e+00	+2.000000e+00
  3.87	-1.31515934e+00	-3.80085310e-01	+1.73976316e+00	+5.89364040e+00	+2.000000e+00
  3.88	-1.31895767e+00	-3.19582660e-01	+1.79870906e+00	+6.12152931e+00	+2.000000e+00
  3.89	-1.32215090e+00	-2.57348491e-01	+1.85993409e+00	+6.35512627e+00	+2.000000e+00
  3.90	-1.32472172e+00	-1.93381494e-01	+1.92349531e+00	+6.59418388e+00	+2.000000e+00
  3.91	-1.32665280e+00	-1.27727273e-01	+1.98944732e+00	+6.83831498e+00	+2.000000e+00
  3.92	-1.32792727e+00	-6.04907600e-02	+2.05784083e+00	+7.08694321e+00	+2.000000e+00
  3.93	-1.32852932e+00	+8.14922543e-03	+2.12872077e+00	+7.33924224e+00	+2.000000e+00
  3.94	-1.32844492e+00	+7.79233610e-02	+2.20212381e+00	+7.59406335e+00	+2.000000e+00
  3.95	-1.32766275e+00	+1.48453643e-01	+2.27807511e+00	+7.84985275e+00	+2.000000e+00
  3.96	-1.32617526e+00	+2.19234745e-01	+2.35658425e+00	+8.10456288e+00	+2.000000e+00
  3.97	-1.32397998e+00	+2.89616932e-01	+2.43764033e+00	+8.35556574e+00	+2.000000e+00
  3.98	-1.32108093e+00	+3.58793730e-01	+2.52120616e+00	+8.59958231e+00	+2.000000e+00
  3.99	-1.31749020e+00	+4.25798969e-01	+2.60721169e+00	+8.83264860e+00	+2.000000e+00
  4.00	-1.31322956e+00	+4.89519009e-01	+2.69554724e+00	+9.05014527e+00	+2.000000e+00
  4.01	-1.30833330e+00	+5.15084064e-01	+2.78605406e+00	+9.17896817e+00	+0.000000e+00
  4.02	-1.30318164e+00	+5.34652123e-01	+2.87784790e+00	+9.27867649e+00	+0.000000e+00
  4.03	-1.29783460e+00	+5.47257574e-01	+2.97063744e+00	+9.34517177e+00	+0.000000e+00
  4.04	-1.29236182e+00	+5.52148609e-01	+3.06409041e+00	+9.37519195e+00	+0.000000e+00
  4.05	-1.28684047e+00	+5.48876554e-01	+3.15784198e+00	+9.36670408e+00	+0.000000e+00
  4.06	-1.28135218e+00	+5.37360279e-01	+3.25150704e+00	+9.31918921e+00	+0.000000e+00
  4.07	-1.27597939e+00	+5.17909981e-01	+3.34469537e+00	+9.23374762e+00	+0.000000e+00
  4.08	-1.27079996e+00	+5.25716329e-01	+3.43703097e+00	+9.18865542e+00	+2.000000e+00
  4.09	-1.26554421e+00	+4.91864651e-01	+3.52891110e+00	+9.03441031e+00	+0.000000e+00
  4.10	-1.26062578e+00	+4.86698940e-01	+3.61925057e+00	+8.92324152e+00	+2.000000e+00
  4.11	-1.25575922e+00	+4.76260653e-01	+3.70847720e+00	+8.78424428e+00	+2.000000e+00
  4.12	-1.25099722e+00	+4.61738848e-01	+3.79631288e+00	+8.62187496e+00	+2.000000e+00
  4.13	-1.24638056e+00	+4.44328644e-01	+3.88252407e+00	+8.44053909e+00	+2.000000e+00
  4.14	-1.24193807e+00	+4.25161741e-01	+3.96692129e+00	+8.24431563e+00	+2.000000e+00
  4.15	-1.23768728e+00	+4.05259296e-01	+4.04935580e+00	+8.03678413e+00	+2.000000e+00
  4.16	-1.23363551e+00	+3.85506116e-01	+4.12971465e+00	+7.82094611e+00	+2.000000e+00
  4.17	-1.22978124e+00	+3.66642108e-01	+4.20791487e+00	+7.59921960e+00	+2.000000e+00
  4.18	-1.22611554e+00	+3.49265888e-01	+4.28389766e+00	+7.37348217e+00	+2.000000e+00
  4.19	-1.22262479e+00	+3.03596122e-01	+4.35762180e+00	+7.11702487e+00	+0.000000e+00
  4.20	-1.21959059e+00	+2.61151005e-01	+4.42878152e+00	+6.86436013e+00	+0.000000e+00
  4.21	-1.21698071e+00	+2.22057018e-01	+4.49741476e+00	+6.61580076e+00	+0.000000e+00
  4.22	-1.21476163e+00	+1.86362410e-01	+4.56356259e+00	+6.37144847e+00	+0.000000e+00
  4.23	-1.21289935e+00	+1.54054356e-01	+4.62726706e+00	+6.13126376e+00	+0.000000e+00
  4.24	-1.21136002e+00	+1.25072860e-01	+4.68856986e+00	+5.89511987e+00	+0.000000e+00
  4.25	-1.21011036e+00	+9.93218744e-02	+4.74751138e+00	+5.66284299e+00	+0.000000e+00
  4.26	-1.20911809e+00	+7.66781202e-02	+4.80413029e+00	+5.43424144e+00	+0.000000e+00
  4.27	-1.20835212e+00	+5.69980971e-02	+4.85846332e+00	+5.20912600e+00	+0.000000e+00
  4.28	-1.20778285e+00	+4.01236802e-02	+4.91054534e+00	+4.98732322e+00	+0.000000e+00
  4.29	-1.20738220e+00	+2.58866375e-02	+4.96040946e+00	+4.76868350e+00	+0.000000e+00
  4.30	-1.20712383e+00	+1.41123298e-02	+5.00808731e+00	+4.55308489e+00	+0.000000e+00
  4.31	-1.20698310e+00	+4.62278398e-03	+5.05360930e+00	+4.34043389e+00	+0.000000e+00
  4.32	-1.20693718e+00	-2.76071571e-03	+5.09700490e+00	+4.13066394e+00	+0.000000e+00
  4.33	-1.20696501e+00	-8.21542307e-03	+5.13830292e+00	+3.92373229e+00	+0.000000e+00
  4.34	-1.20704732e+00	-1.19152453e-02	+5.17753173e+00	+3.71961579e+00	+0.000000e+00
  4.35	-1.20716656e+00	-1.40291373e-02	+5.21471950e+00	+3.51830608e+00	+0.000000e+00
  4.36	-1.20730688e+00	-1.47197494e-02	+5.24989429e+00	+3.31980450e+00	+0.000000e+00
  4.37	-1.20745406e+00	-1.41423131e-02	+5.28308419e+00	+3.12411705e+00	+0.000000e+00
  4.38	-1.20759541e+00	-1.24437547e-02	+5.31431732e+00	+2.93124966e+00	+0.000000e+00
  4.39	-1.20771973e+00	-9.76202814e-03	+5.34362190e+00	+2.74120384e+00	+0.000000e+00
  4.40	-1.20781721e+00	-6.22565689e-03	+5.37102613e+00	+2.55397293e+00	+0.000000e+00
  4.41	-1.20787929e+00	-1.95347356e-03	+5.39655818e+00	+2.36953901e+00	+0.000000e+00
  4.42	-1.20789862e+00	+2.94545741e-03	+5.42024600e+00	+2.18787047e+00	+0.000000e+00
  4.43	-1.20786894e+00	+8.37175162e-03	+5.44211725e+00	+2.00892019e+00	+0.000000e+00
  4.44	-1.20778497e+00	+1.42354702e-02	+5.46219910e+00	+1.83262449e+00	+0.000000e+00
  4.45	-1.20764236e+00	+2.04557603e-02	+5.48051811e+00	+1.65890248e+00	+0.000000e+00
  4.46	-1.20743753e+00	+2.69603912e-02	+5.49710000e+00	+1.48765612e+00	+0.000000e+00
  4.47	-1.20716765e+00	+3.36852074e-02	+5.51196952e+00	+1.31877057e+00	+0.000000e+00
  4.48	-1.20683051e+00	+4.05735193e-02	+5.52515029e+00	+1.15211499e+00	+0.000000e+00
  4.49	-1.20642448e+00	+4.75754476e-02	+5.53666458e+00	+9.87543621e-01	+0.000000e+00
  4.50	-1.20594843e+00	+5.46472397e-02	+5.54653324e+00	+8.24897085e-01	+0.000000e+00
  4.51	-1.20540166e+00	+6.17505698e-02	+5.55477550e+00	+6.64003835e-01	+0.000000e+00
  4.52	-1.20478386e+00	+6.88518353e-02	+5.56140890e+00	+5.04681747e-01	+0.000000e+00
  4.53	-1.20409505e+00	+7.59214568e-02	+5.56644914e+00	+3.46739752e-01	+0.000000e+00
  4.54	-1.20333689e+00	+5.06764347e-02	+5.56991227e+00	+2.44420726e-01	-2.000000e+00
  4.55	-1.20283116e+00	+2.57943488e-02	+5.57235223e+00	+1.42386562e-01	-2.000000e+00
  4.56	-1.20257424e+00	+1.26608814e-03	+5.57377185e+00	+4.04427385e-02	-2.000000e+00
  4.57	-1.20256258e+00	-2.29170446e-02	+5.57417202e+00	-6.16040865e-02	-2.000000e+00
  4.58	-1.20279275e+00	-4.67635662e-02	+5.57355172e+00	-1.63945852e-01	-2.000000e+00
  4.59	-1.20326136e+00	-7.02820404e-02	+5.57190798e+00	-2.66772863e-01	-2.000000e+00
  4.60	-1.20396515e+00	-9.34813040e-02	+5.56923593e+00	-3.70273550e-01	-2.000000e+00
  4.61	-1.20490092e+00	-1.16370692e-01	+5.56552885e+00	-4.74634210e-01	-2.000000e+00
  4.62	-1.20606557e+00	-1.38960263e-01	+5.56077812e+00	-5.80038730e-01	-2.000000e+00
  4.63	-1.20745476e+00	-1.29035026e-01	+5.55497103e+00	-7.40786148e-01	+0.000000e+00
  4.64	-1.20874470e+00	-1.19375398e-01	+5.54755647e+00	-9.01649063e-01	+0.000000e+00
  4.65	-1.20993807e+00	-1.10005685e-01	+5.53853326e+00	-1.06282526e+00	+0.000000e+00
  4.66	-1.21103775e+00	-1.00952215e-01	+5.52789827e+00	-1.22450610e+00	+0.000000e+00
  4.67	-1.21204691e+00	-9.22438801e-02	+5.51564645e+00	-1.38687512e+00	+0.000000e+00
  4.68	-1.21296900e+00	-8.39126476e-02	+5.50177089e+00	-1.55010681e+00	+0.000000e+00
  4.69	-1.21380779e+00	-7.59940456e-02	+5.48626298e+00	-1.71436546e+00	+0.000000e+00
  4.70	-1.21456742e+00	-6.85276073e-02	+5.46911243e+00	-1.87980421e+00	+0.000000e+00
  4.71	-1.21525241e+00	-6.15572753e-02	+5.45030744e+00	-2.04656420e+00	+0.000000e+00
  4.72	-1.21586771e+00	-5.51317560e-02	+5.42983479e+00	-2.21477399e+00	+0.000000e+00
  4.73	-1.21641879e+00	-4.93048155e-02	+5.40767998e+00	-2.38454913e+00	+0.000000e+00
  4.74	-1.21691162e+00	-4.41355084e-02	+5.38382734e+00	-2.55599203e+00	+0.000000e+00
  4.75	-1.21735279e+00	-3.96883269e-02	+5.35826021e+00	-2.72919208e+00	+0.000000e+00
  4.76	-1.21774952e+00	-3.60332601e-02	+5.33096099e+00	-2.90422601e+00	+0.000000e+00
  4.77	-1.21810974e+00	-3.32457506e-02	+5.30191136e+00	-3.08115863e+00	+0.000000e+00
  4.78	-1.21844212e+00	-3.14065362e-02	+5.27109232e+00	-3.26004384e+00	+0.000000e+00
  4.79	-1.21875615e+00	-3.06013653e-02	+5.23848435e+00	-3.44092584e+00	+0.000000e+00
  4.80	-1.21906218e+00	-3.09205721e-02	+5.20406747e+00	-3.62384074e+00	+0.000000e+00
  4.81	-1.21937145e+00	-3.24585018e-02	+5.16782135e+00	-3.80881823e+00	+0.000000e+00
  4.82	-1.21969615e+00	-3.53127719e-02	+5.12972538e+00	-3.99588343e+00	+0.000000e+00
  4.83	-1.22004946e+00	-3.95833582e-02	+5.08975866e+00	-4.18505869e+00	+0.000000e+00
  4.84	-1.22044553e+00	-4.53714903e-02	+5.04790010e+00	-4.37636531e+00	+0.000000e+00
  4.85	-1.22089956e+00	-5.27783402e-02	+5.00412839e+00	-4.56982478e+00	+0.000000e+00
  4.86	-1.22142772e+00	-6.19034821e-02	+4.95842199e+00	-4.76545961e+00	+0.000000e+00
  4.87	-1.22204721e+00	-7.28430944e-02	+4.91075915e+00	-4.96329321e+00	+0.000000e+00
  4.88	-1.22277618e+00	-8.56878665e-02	+4.86111788e+00	-5.16334857e+00	+0.000000e+00
  4.89	-1.22363367e+00	-1.00520559e-01	+4.80947597e+00	-5.36564550e+00	+0.000000e+00
  4.90	-1.22463958e+00	-1.17413155e-01	+4.75581099e+00	-5.57019567e+00	+0.000000e+00
  4.91	-1.22581450e+00	-1.36423507e-01	+4.70010042e+00	-5.77699520e+00	+0.000000e+00
  4.92	-1.22717962e+00	-1.57591397e-01	+4.64232175e+00	-5.98601402e+00	+0.000000e+00
  4.93	-1.22875651e+00	-1.80933861e-01	+4.58245282e+00	-6.19718132e+00	+0.000000e+00
  4.94	-1.23056691e+00	-2.06439650e-01	+4.52047212e+00	-6.41036630e+00	+0.000000e+00
  4.95	-1.23263369e+00	-2.63681776e-01	+4.45635897e+00	-6.63801731e+00	-2.000000e+00
  4.96	-1.23527297e+00	-3.22794900e-01	+4.38996908e+00	-6.87116918e+00	-2.000000e+00
  4.97	-1.23850346e+00	-3.83717905e-01	+4.32124747e+00	-7.10941298e+00	-2.000000e+00
  4.98	-1.24234325e+00	-4.46326296e-01	+4.25014322e+00	-7.35214199e+00	-2.000000e+00
  4.99	-1.24680918e+00	-5.10416965e-01	+4.17661154e+00	-7.59848679e+00	-2.000000e+00
  5.00	-1.25191607e+00	-5.75690839e-01	+4.10061631e+00	-7.84723819e+00	-2.000000e+00
  5.01	-1.25767573e+00	-6.41733953e-01	+4.02213353e+00	-8.09675954e+00	-2.000000e+00
  5.02	-1.26409583e+00	-7.07998204e-01	+3.94115559e+00	-8.34489326e+00	-2.000000e+00
  5.03	-1.27117855e+00	-7.73784018e-01	+3.85769649e+00	-8.58887061e+00	-2.000000e+00
  5.04	-1.27891773e+00	-8.05964692e-01	+3.77180021e+00	-8.77074107e+00	+0.000000e+00
  5.05	-1.28697861e+00	-8.35371417e-01	+3.68408590e+00	-8.93634864e+00	+0.000000e+00
  5.06	-1.29533339e+00	-8.60928217e-01	+3.59471637e+00	-9.08140198e+00	+0.000000e+00
  5.07	-1.30394353e+00	-8.81526799e-01	+3.50389735e+00	-9.20139121e+00	+0.000000e+00
  5.08	-1.31275940e+00	-8.96097070e-01	+3.41187966e+00	-9.29188059e+00	+0.000000e+00
  5.09	-1.32172069e+00	-9.03694877e-01	+3.31895848e+00	-9.34888373e+00	+0.000000e+00
  5.10	-1.33075764e+00	-9.03597130e-01	+3.22546879e+00	-9.36927817e+00	+0.000000e+00
  5.11	-1.33979326e+00	-8.95388889e-01	+3.13177676e+00	-9.35118952e+00	+0.000000e+00
